,tweet_id,timestamp,source,text,rating_numerator,name,dog_stage,jpg_url,img_num,retweet_count,favorite_count
487,814153002265309185,2016-12-28 16:56:16+00:00,iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,12.0,Oshie,None,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1.0,10080.0,32000.0
489,813910438903693312,2016-12-28 00:52:25+00:00,iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11.0,Chubbs,doggo,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1.0,2194.0,10342.0
490,813812741911748608,2016-12-27 18:24:12+00:00,iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14.0,Gary,None,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1.0,16267.0,40402.0
491,813800681631023104,2016-12-27 17:36:16+00:00,iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12.0,Sky,None,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1.0,2060.0,9300.0
492,813217897535406080,2016-12-26 03:00:30+00:00,iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13.0,Atlas,None,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1.0,8476.0,20783.0
493,813202720496779264,2016-12-26 02:00:11+00:00,iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11.0,None,doggo,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1.0,2090.0,10192.0
494,813187593374461952,2016-12-26 01:00:05+00:00,iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13.0,None,None,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1.0,5096.0,22085.0
495,813172488309972993,2016-12-26 00:00:03+00:00,iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,12.0,Eleanor,None,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1.0,2236.0,10384.0
496,813157409116065792,2016-12-25 23:00:08+00:00,iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,12.0,Layla,None,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2.0,2557.0,8588.0
497,813142292504645637,2016-12-25 22:00:04+00:00,iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13.0,None,None,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3.0,2728.0,9361.0
499,813127251579564032,2016-12-25 21:00:18+00:00,iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11.0,None,doggo,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1.0,3652.0,13242.0
500,813112105746448384,2016-12-25 20:00:07+00:00,iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,12.0,Toby,None,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1.0,3225.0,11515.0
501,813096984823349248,2016-12-25 19:00:02+00:00,iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11.0,Rocky,doggo,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1.0,4207.0,11694.0
502,813081950185472002,2016-12-25 18:00:17+00:00,iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11.0,Baron,None,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2.0,3220.0,10989.0
503,813066809284972545,2016-12-25 17:00:08+00:00,iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12.0,Tyr,None,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1.0,2276.0,8865.0
504,813051746834595840,2016-12-25 16:00:16+00:00,iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13.0,Bauer,None,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1.0,8503.0,23337.0
505,812781120811126785,2016-12-24 22:04:54+00:00,iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10.0,Swagger,None,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1.0,2191.0,8380.0
507,812709060537683968,2016-12-24 17:18:34+00:00,iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12.0,Brandi,None,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1.0,1665.0,7373.0
508,812503143955202048,2016-12-24 03:40:19+00:00,iPhone,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1",13.0,None,None,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,2.0,1424.0,6787.0
509,812466873996607488,2016-12-24 01:16:12+00:00,iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,12.0,Mary,None,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1.0,2231.0,8900.0
510,812372279581671427,2016-12-23 19:00:19+00:00,iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13.0,Moe,None,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2.0,4252.0,15224.0
511,811985624773361665,2016-12-22 17:23:53+00:00,iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11.0,Ted,None,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1.0,1647.0,8102.0
512,811744202451197953,2016-12-22 01:24:33+00:00,iPhone,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13.0,Halo,None,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1.0,1884.0,8429.0
514,811627233043480576,2016-12-21 17:39:46+00:00,iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10.0,Augie,None,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1.0,3650.0,14265.0
515,811386762094317568,2016-12-21 01:44:13+00:00,iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11.0,Craig,pupper,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1.0,7444.0,23302.0
517,810896069567610880,2016-12-19 17:14:23+00:00,iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",11.0,Hunter,None,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1.0,2090.0,10093.0
518,810657578271330305,2016-12-19 01:26:42+00:00,iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11.0,Pavlov,None,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1.0,3057.0,12192.0
519,810284430598270976,2016-12-18 00:43:57+00:00,iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13.0,Phil,None,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1.0,13369.0,39640.0
520,810254108431155201,2016-12-17 22:43:27+00:00,iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12.0,Gus,None,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1.0,3901.0,16380.0
521,809920764300447744,2016-12-17 00:38:52+00:00,iPhone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10.0,None,None,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1.0,4521.0,17250.0
523,809448704142938112,2016-12-15 17:23:04+00:00,iPhone,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",12.0,None,None,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1.0,1696.0,7727.0
524,809220051211603969,2016-12-15 02:14:29+00:00,iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,12.0,Kyro,None,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1.0,6554.0,22246.0
525,809084759137812480,2016-12-14 17:16:53+00:00,iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",11.0,Wallace,None,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1.0,4046.0,14685.0
526,808838249661788160,2016-12-14 00:57:20+00:00,iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13.0,Ito,None,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1.0,3536.0,11271.0
527,808733504066486276,2016-12-13 18:01:07+00:00,iPhone,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,12.0,None,pupper,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1.0,2509.0,8784.0
528,808501579447930884,2016-12-13 02:39:32+00:00,iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12.0,Koda,None,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2.0,3007.0,12595.0
531,808106460588765185,2016-12-12 00:29:28+00:00,iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12.0,None,doggo/pupper,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1.0,2525.0,9701.0
532,808001312164028416,2016-12-11 17:31:39+00:00,iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,12.0,Cooper,None,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1.0,4098.0,14015.0
533,807621403335917568,2016-12-10 16:22:02+00:00,iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,14.0,Ollie,pupper,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3.0,4288.0,16236.0
534,807106840509214720,2016-12-09 06:17:20+00:00,iPhone,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,13.0,Stephan,None,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1.0,56625.0,107015.0
536,807010152071229440,2016-12-08 23:53:08+00:00,iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,12.0,Lennon,None,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1.0,4418.0,14514.0
537,806629075125202948,2016-12-07 22:38:52+00:00,iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",13.0,None,None,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2.0,37911.0,75639.0
540,806542213899489280,2016-12-07 16:53:43+00:00,iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,11.0,Waffles,None,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1.0,2752.0,11363.0
542,806219024703037440,2016-12-06 19:29:28+00:00,iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,11.0,None,None,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1.0,1388.0,7145.0
544,805932879469572096,2016-12-06 00:32:26+00:00,iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,12.0,Major,None,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1.0,2209.0,9178.0
545,805826884734976000,2016-12-05 17:31:15+00:00,iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,12.0,Duke,None,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1.0,2132.0,7335.0
547,805520635690676224,2016-12-04 21:14:20+00:00,iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,13.0,Zeke,None,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1.0,1905.0,6368.0
548,805487436403003392,2016-12-04 19:02:24+00:00,iPhone,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",12.0,Sansa,None,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,3.0,2929.0,9773.0
549,805207613751304193,2016-12-04 00:30:29+00:00,iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,12.0,Shooter,None,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1.0,1972.0,8680.0
550,804738756058218496,2016-12-02 17:27:25+00:00,iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,12.0,Django,None,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1.0,4480.0,15326.0
553,804026241225523202,2016-11-30 18:16:08+00:00,iPhone,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,13.0,Bo,None,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,1.0,18876.0,49774.0
554,803773340896923648,2016-11-30 01:31:12+00:00,iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,12.0,Diogi,puppo,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2.0,3220.0,11203.0
556,803638050916102144,2016-11-29 16:33:36+00:00,iPhone,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,13.0,None,pupper,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1.0,4828.0,12270.0
557,803380650405482500,2016-11-28 23:30:47+00:00,iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,12.0,Sonny,None,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,1.0,2169.0,8601.0
559,803276597545603072,2016-11-28 16:37:19+00:00,iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,11.0,Winston,None,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1.0,2887.0,11207.0
560,802952499103731712,2016-11-27 19:09:28+00:00,iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,12.0,Marley,None,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1.0,2336.0,10085.0
563,802572683846291456,2016-11-26 18:00:13+00:00,iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,12.0,Winnie,None,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1.0,2926.0,9959.0
564,802323869084381190,2016-11-26 01:31:31+00:00,iPhone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,13.0,Severus,None,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,4.0,6808.0,18124.0
565,802265048156610565,2016-11-25 21:37:47+00:00,iPhone,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",11.0,None,doggo/pupper,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,1.0,1573.0,7039.0
567,802239329049477120,2016-11-25 19:55:35+00:00,iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,12.0,Loki,puppo,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2.0,3040.0,10132.0
569,801958328846974976,2016-11-25 01:18:59+00:00,iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,12.0,Ronnie,None,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1.0,1992.0,8608.0
571,801538201127157760,2016-11-23 21:29:33+00:00,iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,12.0,Wallace,None,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1.0,2391.0,9141.0
572,801285448605831168,2016-11-23 04:45:12+00:00,iPhone,oh h*ck 10/10 https://t.co/bC69RrW559,10.0,None,None,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1.0,960.0,6802.0
573,801167903437357056,2016-11-22 20:58:07+00:00,iPhone,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,13.0,Milo,None,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1.0,6961.0,27386.0
575,801115127852503040,2016-11-22 17:28:25+00:00,iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,12.0,Bones,doggo/pupper,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1.0,2429.0,8992.0
578,800751577355128832,2016-11-21 17:23:47+00:00,iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,12.0,Mauve,None,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2.0,3214.0,11701.0
579,800513324630806528,2016-11-21 01:37:04+00:00,iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,11.0,Chef,None,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1.0,3495.0,14685.0
580,800459316964663297,2016-11-20 22:02:27+00:00,iPhone,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,12.0,None,pupper,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1.0,2489.0,10538.0
582,800388270626521089,2016-11-20 17:20:08+00:00,iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,12.0,Doc,floofer,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2.0,3265.0,12456.0
584,800141422401830912,2016-11-20 00:59:15+00:00,iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,13.0,Peaches,None,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3.0,2980.0,17092.0
585,800018252395122689,2016-11-19 16:49:49+00:00,iPhone,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,11.0,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,1.0,15351.0,31768.0
587,799757965289017345,2016-11-18 23:35:32+00:00,iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,13.0,Sobe,doggo,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1.0,2506.0,9390.0
588,799422933579902976,2016-11-18 01:24:14+00:00,iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,12.0,Longfellow,None,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1.0,2213.0,8965.0
590,799297110730567681,2016-11-17 17:04:16+00:00,iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,11.0,Jeffrey,None,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1.0,3227.0,11065.0
591,799063482566066176,2016-11-17 01:35:54+00:00,iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,11.0,Mister,None,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2.0,2863.0,9058.0
592,798933969379225600,2016-11-16 17:01:16+00:00,iPhone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,12.0,Iroh,None,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1.0,5203.0,14712.0
593,798925684722855936,2016-11-16 16:28:21+00:00,iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,11.0,Shadow,None,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1.0,1663.0,8246.0
607,798209839306514432,2016-11-14 17:03:50+00:00,iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,13.0,Cooper,None,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1.0,2954.0,11548.0
608,797971864723324932,2016-11-14 01:18:12+00:00,iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,12.0,None,pupper,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1.0,3652.0,13018.0
609,797545162159308800,2016-11-12 21:02:38+00:00,iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,12.0,Cassie,None,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1.0,5656.0,16198.0
610,797236660651966464,2016-11-12 00:36:46+00:00,iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,12.0,Pancake,None,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2.0,7726.0,22328.0
613,796865951799083009,2016-11-11 00:03:42+00:00,iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,12.0,Tyr,None,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1.0,2198.0,8564.0
614,796759840936919040,2016-11-10 17:02:03+00:00,iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,11.0,Romeo,None,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1.0,3562.0,13256.0
616,796484825502875648,2016-11-09 22:49:15+00:00,iPhone,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,12.0,None,doggo,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1.0,2042.0,8472.0
617,796387464403357696,2016-11-09 16:22:22+00:00,iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,12.0,Snicku,None,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1.0,4861.0,12334.0
619,796149749086875649,2016-11-09 00:37:46+00:00,iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,11.0,Ruby,None,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1.0,16628.0,36177.0
621,796116448414461957,2016-11-08 22:25:27+00:00,iPhone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,11.0,None,None,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1.0,2813.0,10139.0
622,796080075804475393,2016-11-08 20:00:55+00:00,iPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,12.0,Yogi,None,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1.0,2703.0,9469.0
623,796031486298386433,2016-11-08 16:47:50+00:00,iPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,13.0,Daisy,None,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1.0,4284.0,12071.0
624,795464331001561088,2016-11-07 03:14:10+00:00,iPhone,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,13.0,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1.0,27728.0,55683.0
625,795400264262053889,2016-11-06 22:59:35+00:00,iPhone,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,12.0,Brody,None,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2.0,3323.0,11270.0
626,795076730285391872,2016-11-06 01:33:58+00:00,iPhone,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,11.0,Bailey,None,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2.0,6288.0,18139.0
628,794926597468000259,2016-11-05 15:37:24+00:00,iPhone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,12.0,Mack,None,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1.0,2697.0,11492.0
630,794332329137291264,2016-11-04 00:15:59+00:00,iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,12.0,Nimbus,None,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1.0,3088.0,10686.0
631,794205286408003585,2016-11-03 15:51:10+00:00,iPhone,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,14.0,Laika,pupper,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3.0,3895.0,10314.0
